tamano_aula	60
tamano_equipos	5

1	F	6.0	5.0	18.0	17.0	3.0	2.0	5.0	13.0
2	M	6.0	11.0	14.0	5.0	3.0	6.0	14.0	11.0
3	M	9.0	9.0	11.0	13.0	8.0	6.0	12.0	2.0
4	F	7.0	10.0	12.0	6.0	9.0	7.0	13.0	6.0
5	M	10.0	0.0	6.0	12.0	5.0	13.0	14.0	10.0
6	F	13.0	12.0	13.0	1.0	8.0	8.0	10.0	5.0
7	M	10.0	12.0	10.0	9.0	5.0	6.0	10.0	8.0
8	F	12.0	9.0	10.0	1.0	8.0	9.0	16.0	3.0
9	M	7.0	15.0	16.0	5.0	7.0	8.0	7.0	5.0
10	F	7.0	14.0	10.0	8.0	9.0	4.0	15.0	3.0
11	M	8.0	12.0	8.0	7.0	9.0	6.0	14.0	6.0
12	F	8.0	11.0	11.0	8.0	8.0	5.0	5.0	13.0
13	F	15.0	15.0	15.0	8.0	13.0	17.0	17.0	14.0
14	F	11.0	10.0	12.0	8.0	8.0	11.0	11.0	0.0
15	F	11.0	7.0	15.0	5.0	4.0	4.0	17.0	7.0
16	F	15.0	13.0	6.0	5.0	10.0	6.0	24.0	21.0
17	F	9.0	11.0	12.0	6.0	4.0	7.0	14.0	7.0
18	F	8.0	11.0	17.0	5.0	7.0	13.0	4.0	5.0
19	F	15.0	9.0	18.0	6.0	8.0	2.0	4.0	7.0
20	F	8.0	8.0	10.0	11.0	10.0	6.0	9.0	8.0
21	M	8.0	16.0	7.0	16.0	10.0	3.0	9.0	1.0
22	M	14.0	16.0	20.0	4.0	9.0	4.0	27.0	6.0
23	M	6.0	7.0	11.0	14.0	0.0	7.0	24.0	0.0
24	M	11.0	12.0	8.0	9.0	7.0	4.0	10.0	9.0
25	F	14.0	7.0	7.0	5.0	2.0	5.0	20.0	10.0
26	M	9.0	10.0	13.0	9.0	6.0	5.0	10.0	8.0
27	M	4.0	9.0	23.0	5.0	3.0	3.0	10.0	13.0
28	F	7.0	7.0	13.0	6.0	8.0	7.0	9.0	12.0
29	M	6.0	12.0	8.0	10.0	6.0	3.0	11.0	13.0
30	M	8.0	11.0	8.0	14.0	9.0	11.0	7.0	3.0
31	M	5.0	10.0	15.0	5.0	0.0	35.0	0.0	0.0
32	F	9.0	6.0	14.0	5.0	8.0	5.0	7.0	16.0
33	M	11.0	10.0	23.0	13.0	11.0	14.0	13.0	4.0
34	M	8.0	11.0	14.0	2.0	3.0	11.0	9.0	12.0
35	F	7.0	13.0	22.0	12.0	0.0	5.0	8.0	3.0
36	M	14.0	14.0	11.0	13.0	11.0	13.0	12.0	12.0
37	F	29.0	17.0	20.0	6.0	6.0	3.0	20.0	0.0
38	F	9.0	11.0	14.0	5.0	4.0	4.0	12.0	11.0
39	F	9.0	11.0	18.0	5.0	4.0	6.0	8.0	9.0
40	F	6.0	13.0	16.0	6.0	5.0	4.0	10.0	10.0
41	F	15.0	7.0	20.0	4.0	12.0	5.0	5.0	2.0
42	F	7.0	11.0	9.0	7.0	10.0	7.0	10.0	9.0
43	F	10.0	17.0	25.0	12.0	13.0	4.0	17.0	1.0
44	F	11.0	19.0	16.0	10.0	7.0	9.0	17.0	11.0
45	F	8.0	5.0	17.0	6.0	3.0	2.0	22.0	7.0
46	F	7.0	7.0	15.0	13.0	3.0	7.0	7.0	10.0
47	M	14.0	7.0	11.0	13.0	11.0	4.0	31.0	7.0
48	F	12.0	12.0	8.0	10.0	7.0	5.0	9.0	7.0
49	M	9.0	9.0	16.0	8.0	5.0	7.0	5.0	11.0
50	F	12.0	13.0	6.0	7.0	10.0	6.0	11.0	7.0
51	F	12.0	7.0	7.0	8.0	7.0	7.0	19.0	3.0
52	F	6.0	15.0	16.0	3.0	3.0	7.0	10.0	10.0
53	M	11.0	7.0	9.0	6.0	10.0	8.0	13.0	6.0
54	F	6.0	8.0	10.0	3.0	9.0	4.0	19.0	10.0
55	M	8.0	7.0	19.0	9.0	11.0	5.0	2.0	9.0
56	F	8.0	10.0	16.0	3.0	3.0	7.0	13.0	10.0
57	F	8.0	6.0	14.0	8.0	10.0	7.0	10.0	7.0
58	F	10.0	10.0	6.0	6.0	6.0	5.0	23.0	4.0
59	F	5.0	6.0	22.0	6.0	7.0	5.0	14.0	6.0
60	F	11.0	4.0	20.0	1.0	5.0	6.0	11.0	12.0
