tamano_aula	60
tamano_equipos	5

1	F	20.0	4.0	7.0	9.0	6.0	10.0	6.0	7.0
2	M	8.0	10.0	17.0	8.0	8.0	8.0	5.0	6.0
3	M	4.0	7.0	12.0	12.0	9.0	32.0	14.0	10.0
4	F	11.0	9.0	12.0	9.0	5.0	7.0	8.0	9.0
5	F	13.0	31.0	20.0	5.0	5.0	5.0	17.0	5.0
6	F	5.0	6.0	5.0	22.0	9.0	6.0	16.0	1.0
7	F	8.0	8.0	10.0	11.0	10.0	6.0	9.0	8.0
8	F	51.0	13.0	4.0	3.0	4.0	0.0	9.0	16.0
9	F	14.0	7.0	14.0	4.0	7.0	8.0	10.0	6.0
10	M	8.0	7.0	19.0	9.0	11.0	5.0	2.0	9.0
11	M	5.0	11.0	9.0	13.0	8.0	6.0	13.0	5.0
12	M	11.0	9.0	10.0	8.0	5.0	8.0	6.0	13.0
13	F	3.0	8.0	10.0	8.0	12.0	7.0	9.0	11.0
14	F	12.0	12.0	11.0	6.0	4.0	8.0	8.0	9.0
15	F	12.0	13.0	6.0	7.0	10.0	6.0	11.0	7.0
16	F	7.0	9.0	23.0	3.0	6.0	7.0	4.0	11.0
17	M	9.0	8.0	5.0	7.0	8.0	16.0	9.0	8.0
18	F	30.0	14.0	7.0	16.0	10.0	0.0	9.0	14.0
19	F	4.0	5.0	15.0	12.0	3.0	8.0	9.0	14.0
20	M	10.0	4.0	9.0	0.0	9.0	8.0	25.0	5.0
21	F	11.0	8.0	15.0	3.0	8.0	4.0	18.0	3.0
22	F	23.0	5.0	15.0	9.0	6.0	12.0	17.0	12.0
23	F	11.0	14.0	20.0	9.0	9.0	14.0	17.0	6.0
24	M	7.0	8.0	14.0	6.0	8.0	11.0	9.0	7.0
25	F	8.0	10.0	13.0	6.0	3.0	2.0	11.0	16.0
26	M	10.0	4.0	9.0	8.0	8.0	7.0	18.0	6.0
27	F	11.0	7.0	13.0	6.0	6.0	4.0	14.0	9.0
28	M	6.0	12.0	24.0	3.0	2.0	3.0	12.0	9.0
29	F	11.0	9.0	9.0	8.0	10.0	8.0	10.0	7.0
30	F	10.0	9.0	12.0	4.0	11.0	2.0	19.0	3.0
31	F	15.0	13.0	6.0	5.0	10.0	6.0	24.0	21.0
32	F	9.0	11.0	16.0	5.0	5.0	7.0	12.0	6.0
33	M	14.0	13.0	12.0	4.0	4.0	9.0	10.0	4.0
34	M	14.0	7.0	11.0	13.0	11.0	4.0	31.0	7.0
35	F	9.0	9.0	16.0	4.0	9.0	7.0	10.0	6.0
36	M	9.0	18.0	5.0	8.0	5.0	6.0	11.0	7.0
37	F	8.0	11.0	11.0	8.0	8.0	5.0	5.0	13.0
38	M	11.0	10.0	23.0	13.0	11.0	14.0	13.0	4.0
39	F	11.0	9.0	20.0	2.0	1.0	5.0	11.0	11.0
40	F	13.0	10.0	15.0	6.0	8.0	5.0	10.0	3.0
41	F	15.0	6.0	21.0	24.0	5.0	17.0	6.0	6.0
42	F	0.0	13.0	26.0	7.0	5.0	3.0	10.0	6.0
43	F	11.0	6.0	12.0	9.0	6.0	6.0	15.0	5.0
44	F	10.0	7.0	9.0	14.0	10.0	8.0	10.0	2.0
45	F	4.0	8.0	13.0	9.0	4.0	8.0	22.0	1.0
46	F	7.0	16.0	16.0	7.0	5.0	1.0	6.0	12.0
47	F	8.0	9.0	10.0	7.0	11.0	7.0	16.0	2.0
48	F	12.0	18.0	23.0	8.0	5.0	8.0	10.0	15.0
49	F	10.0	4.0	39.0	3.0	3.0	2.0	6.0	3.0
50	M	13.0	9.0	12.0	9.0	8.0	3.0	10.0	6.0
51	M	6.0	11.0	14.0	5.0	3.0	6.0	14.0	11.0
52	M	9.0	5.0	9.0	9.0	8.0	6.0	11.0	13.0
53	F	8.0	11.0	17.0	5.0	7.0	13.0	4.0	5.0
54	F	10.0	10.0	9.0	7.0	9.0	9.0	9.0	7.0
55	M	12.0	9.0	6.0	5.0	5.0	6.0	11.0	16.0
56	F	7.0	8.0	9.0	11.0	10.0	7.0	9.0	9.0
57	F	11.0	10.0	13.0	13.0	6.0	5.0	9.0	4.0
58	M	20.0	11.0	9.0	4.0	9.0	21.0	17.0	9.0
59	F	9.0	6.0	14.0	5.0	8.0	5.0	7.0	16.0
60	F	9.0	11.0	25.0	5.0	3.0	7.0	2.0	8.0
