tamano_aula	40
tamano_equipos	5

1	F	6.0	8.0	10.0	3.0	9.0	4.0	19.0	10.0
2	M	8.0	10.0	17.0	8.0	8.0	8.0	5.0	6.0
3	F	12.0	9.0	13.0	5.0	5.0	6.0	11.0	9.0
4	F	12.0	8.0	17.0	4.0	6.0	4.0	7.0	12.0
5	M	14.0	13.0	12.0	4.0	4.0	9.0	10.0	4.0
6	F	7.0	21.0	7.0	10.0	17.0	1.0	27.0	9.0
7	F	14.0	7.0	14.0	4.0	7.0	8.0	10.0	6.0
8	F	11.0	4.0	20.0	1.0	5.0	6.0	11.0	12.0
9	F	7.0	16.0	16.0	7.0	5.0	1.0	6.0	12.0
10	F	7.0	9.0	10.0	9.0	11.0	6.0	16.0	2.0
11	M	15.0	9.0	5.0	7.0	5.0	8.0	14.0	7.0
12	F	11.0	10.0	13.0	13.0	6.0	5.0	9.0	4.0
13	M	8.0	9.0	11.0	5.0	6.0	12.0	14.0	5.0
14	M	6.0	12.0	24.0	3.0	2.0	3.0	12.0	9.0
15	F	8.0	8.0	15.0	10.0	8.0	4.0	10.0	7.0
16	M	11.0	10.0	19.0	2.0	3.0	6.0	7.0	12.0
17	F	10.0	11.0	12.0	5.0	5.0	6.0	11.0	10.0
18	F	6.0	10.0	17.0	15.0	2.0	1.0	8.0	11.0
19	M	11.0	7.0	9.0	6.0	10.0	8.0	13.0	6.0
20	F	14.0	7.0	7.0	5.0	2.0	5.0	20.0	10.0
21	F	10.0	10.0	6.0	6.0	6.0	5.0	23.0	4.0
22	F	8.0	10.0	12.0	7.0	10.0	5.0	11.0	7.0
23	F	17.0	0.0	24.0	9.0	17.0	6.0	20.0	7.0
24	F	8.0	10.0	10.0	18.0	6.0	4.0	7.0	7.0
25	F	5.0	10.0	18.0	9.0	4.0	13.0	9.0	4.0
26	M	14.0	14.0	13.0	11.0	13.0	12.0	13.0	9.0
27	F	0.0	5.0	20.0	18.0	12.0	0.0	15.0	0.0
28	F	10.0	16.0	23.0	10.0	1.0	6.0	19.0	16.0
29	F	10.0	8.0	13.0	15.0	8.0	7.0	3.0	6.0
30	M	4.0	1.0	5.0	17.0	17.0	16.0	7.0	2.0
31	F	7.0	13.0	22.0	12.0	0.0	5.0	8.0	3.0
32	M	8.0	7.0	19.0	9.0	11.0	5.0	2.0	9.0
33	M	8.0	8.0	8.0	8.0	6.0	12.0	7.0	11.0
34	F	20.0	13.0	6.0	9.0	9.0	16.0	10.0	19.0
35	F	9.0	11.0	25.0	5.0	3.0	7.0	2.0	8.0
36	F	8.0	7.0	13.0	7.0	10.0	9.0	12.0	4.0
37	M	8.0	9.0	10.0	5.0	8.0	5.0	16.0	9.0
38	M	10.0	4.0	9.0	8.0	8.0	7.0	18.0	6.0
39	M	11.0	11.0	14.0	6.0	2.0	5.0	14.0	7.0
40	F	5.0	6.0	5.0	20.0	8.0	0.0	25.0	1.0
