tamano_aula	40
tamano_equipos	5

1	F	8.0	10.0	16.0	3.0	3.0	7.0	13.0	10.0
2	F	20.0	4.0	7.0	9.0	6.0	10.0	6.0	7.0
3	F	7.0	13.0	22.0	12.0	0.0	5.0	8.0	3.0
4	M	14.0	7.0	11.0	13.0	11.0	4.0	31.0	7.0
5	F	10.0	12.0	13.0	4.0	6.0	6.0	10.0	9.0
6	M	12.0	14.0	14.0	11.0	11.0	12.0	14.0	12.0
7	F	8.0	8.0	14.0	8.0	9.0	7.0	6.0	10.0
8	M	10.0	12.0	10.0	9.0	5.0	6.0	10.0	8.0
9	F	4.0	8.0	13.0	9.0	4.0	8.0	22.0	1.0
10	F	16.0	6.0	7.0	4.0	3.0	6.0	11.0	17.0
11	M	8.0	6.0	22.0	7.0	6.0	8.0	7.0	3.0
12	M	14.0	16.0	20.0	4.0	9.0	4.0	27.0	6.0
13	M	13.0	14.0	17.0	0.0	9.0	10.0	7.0	0.0
14	F	9.0	11.0	11.0	4.0	8.0	7.0	16.0	4.0
15	F	14.0	7.0	18.0	3.0	0.0	4.0	8.0	16.0
16	M	6.0	8.0	6.0	6.0	8.0	0.0	27.0	9.0
17	F	12.0	8.0	17.0	4.0	6.0	4.0	7.0	12.0
18	F	13.0	12.0	13.0	1.0	8.0	8.0	10.0	5.0
19	F	10.0	13.0	16.0	6.0	9.0	6.0	5.0	5.0
20	F	10.0	8.0	15.0	10.0	8.0	6.0	9.0	6.0
21	M	9.0	9.0	11.0	10.0	4.0	10.0	5.0	13.0
22	F	12.0	9.0	20.0	4.0	8.0	4.0	5.0	8.0
23	F	5.0	7.0	2.0	14.0	7.0	10.0	14.0	11.0
24	F	12.0	12.0	11.0	6.0	4.0	8.0	8.0	9.0
25	F	2.0	11.0	14.0	7.0	8.0	3.0	15.0	9.0
26	F	13.0	31.0	20.0	5.0	5.0	5.0	17.0	5.0
27	M	6.0	9.0	11.0	11.0	9.0	7.0	8.0	9.0
28	F	10.0	7.0	9.0	14.0	10.0	8.0	10.0	2.0
29	F	2.0	21.0	34.0	0.0	2.0	0.0	5.0	6.0
30	F	15.0	9.0	18.0	6.0	8.0	2.0	4.0	7.0
31	F	8.0	8.0	10.0	11.0	10.0	6.0	9.0	8.0
32	M	14.0	13.0	12.0	4.0	4.0	9.0	10.0	4.0
33	F	9.0	11.0	9.0	9.0	11.0	9.0	7.0	6.0
34	F	16.0	3.0	16.0	2.0	4.0	9.0	9.0	10.0
35	F	9.0	9.0	16.0	4.0	9.0	7.0	10.0	6.0
36	F	7.0	7.0	13.0	6.0	8.0	7.0	9.0	12.0
37	F	11.0	8.0	22.0	7.0	3.0	3.0	1.0	15.0
38	M	4.0	13.0	14.0	11.0	10.0	3.0	8.0	7.0
39	F	3.0	8.0	10.0	8.0	12.0	7.0	9.0	11.0
40	F	18.0	4.0	11.0	8.0	7.0	12.0	8.0	2.0
