tamano_aula	50
tamano_equipos	5

1	F	10.0	9.0	14.0	7.0	6.0	7.0	8.0	9.0
2	F	11.0	10.0	13.0	13.0	6.0	5.0	9.0	4.0
3	M	13.0	7.0	24.0	17.0	3.0	17.0	9.0	10.0
4	F	9.0	6.0	18.0	8.0	8.0	7.0	9.0	5.0
5	F	11.0	4.0	20.0	1.0	5.0	6.0	11.0	12.0
6	M	7.0	4.0	12.0	25.0	10.0	0.0	19.0	23.0
7	M	10.0	12.0	10.0	9.0	5.0	6.0	10.0	8.0
8	F	7.0	11.0	12.0	9.0	6.0	3.0	17.0	5.0
9	M	7.0	8.0	14.0	6.0	8.0	11.0	9.0	7.0
10	F	12.0	11.0	7.0	7.0	9.0	5.0	13.0	6.0
11	M	5.0	8.0	13.0	14.0	6.0	6.0	12.0	6.0
12	M	6.0	14.0	4.0	9.0	10.0	9.0	18.0	0.0
13	F	17.0	0.0	24.0	9.0	17.0	6.0	20.0	7.0
14	F	9.0	9.0	21.0	7.0	7.0	4.0	7.0	4.0
15	M	9.0	16.0	13.0	4.0	1.0	3.0	20.0	4.0
16	M	12.0	5.0	8.0	6.0	10.0	11.0	14.0	4.0
17	F	7.0	7.0	15.0	13.0	3.0	7.0	7.0	10.0
18	M	5.0	10.0	15.0	5.0	0.0	35.0	0.0	0.0
19	F	7.0	21.0	7.0	10.0	17.0	1.0	27.0	9.0
20	F	11.0	8.0	22.0	7.0	3.0	3.0	1.0	15.0
21	F	11.0	9.0	9.0	8.0	10.0	8.0	10.0	7.0
22	F	4.0	5.0	15.0	12.0	3.0	8.0	9.0	14.0
23	F	9.0	9.0	16.0	6.0	1.0	5.0	8.0	16.0
24	F	4.0	9.0	22.0	7.0	29.0	10.0	13.0	6.0
25	F	8.0	7.0	17.0	5.0	11.0	5.0	11.0	7.0
26	F	23.0	5.0	15.0	9.0	6.0	12.0	17.0	12.0
27	F	9.0	7.0	6.0	7.0	9.0	4.0	25.0	3.0
28	F	9.0	8.0	11.0	10.0	7.0	7.0	11.0	7.0
29	M	7.0	3.0	12.0	2.0	10.0	5.0	22.0	9.0
30	F	9.0	12.0	11.0	1.0	11.0	3.0	13.0	10.0
31	M	6.0	12.0	8.0	10.0	6.0	3.0	11.0	13.0
32	F	11.0	16.0	20.0	11.0	13.0	9.0	10.0	10.0
33	F	6.0	14.0	31.0	9.0	9.0	1.0	19.0	11.0
34	M	9.0	5.0	9.0	9.0	8.0	6.0	11.0	13.0
35	M	6.0	8.0	6.0	6.0	8.0	0.0	27.0	9.0
36	M	12.0	5.0	13.0	12.0	6.0	8.0	9.0	5.0
37	M	16.0	8.0	7.0	13.0	0.0	11.0	15.0	0.0
38	F	30.0	14.0	7.0	16.0	10.0	0.0	9.0	14.0
39	F	16.0	10.0	12.0	12.0	12.0	10.0	14.0	14.0
40	M	12.0	9.0	6.0	5.0	5.0	6.0	11.0	16.0
41	M	9.0	9.0	11.0	10.0	4.0	10.0	5.0	13.0
42	F	0.0	5.0	19.0	5.0	20.0	14.0	0.0	6.0
43	F	5.0	6.0	22.0	6.0	7.0	5.0	14.0	6.0
44	M	11.0	12.0	8.0	9.0	7.0	4.0	10.0	9.0
45	F	8.0	7.0	13.0	7.0	10.0	9.0	12.0	4.0
46	M	7.0	8.0	1.0	11.0	11.0	11.0	14.0	7.0
47	M	4.0	9.0	23.0	5.0	3.0	3.0	10.0	13.0
48	M	8.0	15.0	14.0	5.0	6.0	6.0	5.0	11.0
49	F	6.0	8.0	10.0	3.0	9.0	4.0	19.0	10.0
50	F	15.0	14.0	13.0	1.0	7.0	7.0	10.0	3.0
