tamano_aula	40
tamano_equipos	5

1	F	10.0	4.0	39.0	3.0	3.0	2.0	6.0	3.0
2	M	7.0	10.0	15.0	4.0	6.0	11.0	6.0	11.0
3	M	10.0	8.0	1.0	20.0	9.0	7.0	6.0	9.0
4	F	12.0	18.0	23.0	8.0	5.0	8.0	10.0	15.0
5	F	13.0	10.0	15.0	6.0	8.0	5.0	10.0	3.0
6	M	14.0	7.0	19.0	16.0	9.0	19.0	10.0	7.0
7	M	6.0	8.0	5.0	9.0	9.0	8.0	20.0	5.0
8	F	12.0	9.0	13.0	5.0	5.0	6.0	11.0	9.0
9	F	10.0	17.0	25.0	12.0	13.0	4.0	17.0	1.0
10	F	6.0	5.0	18.0	17.0	3.0	2.0	5.0	13.0
11	F	9.0	5.0	7.0	8.0	10.0	7.0	21.0	3.0
12	F	10.0	5.0	9.0	10.0	9.0	5.0	15.0	7.0
13	F	6.0	10.0	17.0	15.0	2.0	1.0	8.0	11.0
14	M	14.0	7.0	11.0	13.0	11.0	4.0	31.0	7.0
15	M	11.0	14.0	11.0	8.0	4.0	9.0	6.0	7.0
16	F	15.0	14.0	13.0	1.0	7.0	7.0	10.0	3.0
17	M	9.0	9.0	11.0	6.0	9.0	7.0	10.0	9.0
18	F	7.0	6.0	20.0	9.0	3.0	5.0	10.0	12.0
19	M	4.0	13.0	14.0	11.0	10.0	3.0	8.0	7.0
20	F	10.0	13.0	16.0	6.0	9.0	6.0	5.0	5.0
21	F	15.0	15.0	15.0	8.0	13.0	17.0	17.0	14.0
22	F	13.0	12.0	13.0	1.0	8.0	8.0	10.0	5.0
23	F	14.0	13.0	44.0	3.0	3.0	0.0	16.0	7.0
24	F	12.0	13.0	6.0	7.0	10.0	6.0	11.0	7.0
25	F	11.0	10.0	12.0	8.0	8.0	11.0	11.0	0.0
26	F	15.0	7.0	11.0	6.0	7.0	8.0	14.0	2.0
27	M	6.0	14.0	12.0	2.0	8.0	7.0	18.0	4.0
28	F	18.0	8.0	21.0	4.0	13.0	0.0	30.0	6.0
29	F	9.0	17.0	16.0	13.0	11.0	7.0	16.0	11.0
30	M	11.0	11.0	14.0	6.0	2.0	5.0	14.0	7.0
31	M	5.0	8.0	13.0	14.0	6.0	6.0	12.0	6.0
32	F	10.0	16.0	23.0	10.0	1.0	6.0	19.0	16.0
33	M	14.0	14.0	11.0	13.0	11.0	13.0	12.0	12.0
34	F	9.0	11.0	15.0	6.0	2.0	6.0	11.0	10.0
35	F	10.0	12.0	11.0	9.0	5.0	5.0	8.0	10.0
36	M	9.0	8.0	5.0	7.0	8.0	16.0	9.0	8.0
37	M	13.0	13.0	5.0	5.0	14.0	2.0	16.0	4.0
38	F	12.0	7.0	10.0	6.0	11.0	4.0	20.0	0.0
39	M	11.0	8.0	11.0	6.0	9.0	9.0	4.0	12.0
40	F	10.0	2.0	9.0	10.0	7.0	9.0	9.0	14.0
