tamano_aula	50
tamano_equipos	5

1	F	8.0	10.0	10.0	18.0	6.0	4.0	7.0	7.0
2	F	7.0	5.0	11.0	7.0	7.0	7.0	22.0	4.0
3	M	12.0	5.0	13.0	12.0	6.0	8.0	9.0	5.0
4	M	16.0	8.0	7.0	13.0	0.0	11.0	15.0	0.0
5	F	8.0	11.0	17.0	5.0	7.0	13.0	4.0	5.0
6	F	7.0	6.0	20.0	9.0	3.0	5.0	10.0	12.0
7	F	6.0	5.0	18.0	17.0	3.0	2.0	5.0	13.0
8	M	11.0	12.0	8.0	9.0	7.0	4.0	10.0	9.0
9	M	13.0	14.0	17.0	0.0	9.0	10.0	7.0	0.0
10	F	11.0	17.0	21.0	17.0	1.0	17.0	9.0	6.0
11	M	6.0	10.0	10.0	4.0	7.0	5.0	14.0	14.0
12	F	5.0	10.0	12.0	13.0	6.0	6.0	12.0	6.0
13	F	20.0	13.0	6.0	9.0	9.0	16.0	10.0	19.0
14	M	14.0	7.0	19.0	16.0	9.0	19.0	10.0	7.0
15	F	9.0	4.0	6.0	9.0	14.0	9.0	10.0	10.0
16	F	11.0	9.0	6.0	10.0	8.0	4.0	12.0	10.0
17	M	8.0	16.0	7.0	16.0	10.0	3.0	9.0	1.0
18	M	12.0	6.0	8.0	6.0	6.0	8.0	18.0	6.0
19	F	9.0	11.0	25.0	5.0	3.0	7.0	2.0	8.0
20	F	4.0	5.0	15.0	12.0	3.0	8.0	9.0	14.0
21	M	7.0	12.0	11.0	6.0	5.0	6.0	10.0	13.0
22	F	15.0	13.0	6.0	5.0	10.0	6.0	24.0	21.0
23	F	10.0	2.0	9.0	10.0	7.0	9.0	9.0	14.0
24	F	12.0	12.0	8.0	10.0	7.0	5.0	9.0	7.0
25	M	9.0	9.0	11.0	6.0	9.0	7.0	10.0	9.0
26	F	7.0	15.0	20.0	1.0	2.0	6.0	5.0	14.0
27	F	6.0	9.0	14.0	8.0	7.0	8.0	11.0	6.0
28	F	29.0	17.0	20.0	6.0	6.0	3.0	20.0	0.0
29	F	8.0	24.0	16.0	8.0	9.0	7.0	16.0	11.0
30	F	8.0	8.0	15.0	10.0	8.0	4.0	10.0	7.0
31	M	8.0	7.0	19.0	9.0	11.0	5.0	2.0	9.0
32	M	9.0	8.0	5.0	7.0	8.0	16.0	9.0	8.0
33	F	5.0	6.0	22.0	6.0	7.0	5.0	14.0	6.0
34	F	9.0	12.0	11.0	6.0	5.0	1.0	15.0	11.0
35	F	13.0	12.0	13.0	1.0	8.0	8.0	10.0	5.0
36	F	10.0	5.0	9.0	10.0	9.0	5.0	15.0	7.0
37	F	13.0	10.0	15.0	6.0	8.0	5.0	10.0	3.0
38	F	11.0	7.0	13.0	6.0	6.0	4.0	14.0	9.0
39	F	30.0	14.0	7.0	16.0	10.0	0.0	9.0	14.0
40	F	10.0	13.0	13.0	9.0	10.0	4.0	34.0	7.0
41	F	9.0	11.0	11.0	4.0	8.0	7.0	16.0	4.0
42	M	7.0	9.0	6.0	7.0	14.0	8.0	15.0	4.0
43	F	15.0	6.0	21.0	24.0	5.0	17.0	6.0	6.0
44	M	8.0	9.0	11.0	5.0	6.0	12.0	14.0	5.0
45	M	9.0	9.0	11.0	10.0	4.0	10.0	5.0	13.0
46	F	10.0	9.0	13.0	8.0	4.0	8.0	11.0	7.0
47	M	6.0	12.0	12.0	10.0	7.0	7.0	13.0	3.0
48	F	7.0	9.0	10.0	9.0	11.0	6.0	16.0	2.0
49	F	11.0	8.0	15.0	3.0	8.0	4.0	18.0	3.0
50	F	9.0	9.0	21.0	7.0	7.0	4.0	7.0	4.0
