tamano_aula	50
tamano_equipos	5

1	F	13.0	8.0	11.0	3.0	6.0	8.0	17.0	4.0
2	M	11.0	10.0	19.0	2.0	3.0	6.0	7.0	12.0
3	M	6.0	14.0	12.0	2.0	8.0	7.0	18.0	4.0
4	M	7.0	8.0	14.0	6.0	8.0	11.0	9.0	7.0
5	F	17.0	0.0	10.0	26.0	7.0	10.0	7.0	22.0
6	F	4.0	9.0	22.0	7.0	29.0	10.0	13.0	6.0
7	M	6.0	9.0	11.0	11.0	9.0	7.0	8.0	9.0
8	F	6.0	5.0	18.0	17.0	3.0	2.0	5.0	13.0
9	F	13.0	20.0	13.0	10.0	11.0	21.0	11.0	0.0
10	F	9.0	6.0	18.0	8.0	8.0	7.0	9.0	5.0
11	F	12.0	14.0	8.0	5.0	4.0	4.0	13.0	10.0
12	F	9.0	11.0	25.0	5.0	3.0	7.0	2.0	8.0
13	F	14.0	10.0	17.0	6.0	14.0	7.0	24.0	7.0
14	F	7.0	8.0	5.0	15.0	11.0	7.0	18.0	0.0
15	F	10.0	16.0	23.0	10.0	1.0	6.0	19.0	16.0
16	F	23.0	7.0	16.0	3.0	12.0	13.0	23.0	3.0
17	M	7.0	10.0	15.0	4.0	6.0	11.0	6.0	11.0
18	F	14.0	7.0	18.0	3.0	0.0	4.0	8.0	16.0
19	F	8.0	10.0	16.0	3.0	3.0	7.0	13.0	10.0
20	F	6.0	18.0	7.0	6.0	6.0	8.0	18.0	1.0
21	M	12.0	14.0	14.0	11.0	11.0	12.0	14.0	12.0
22	F	15.0	10.0	7.0	6.0	6.0	6.0	10.0	12.0
23	M	7.0	15.0	16.0	5.0	7.0	8.0	7.0	5.0
24	F	4.0	9.0	11.0	13.0	9.0	10.0	9.0	5.0
25	M	13.0	14.0	17.0	0.0	9.0	10.0	7.0	0.0
26	F	2.0	15.0	25.0	1.0	3.0	2.0	16.0	6.0
27	F	8.0	10.0	13.0	6.0	3.0	2.0	11.0	16.0
28	M	9.0	5.0	9.0	9.0	8.0	6.0	11.0	13.0
29	F	7.0	9.0	23.0	3.0	6.0	7.0	4.0	11.0
30	M	12.0	5.0	8.0	6.0	10.0	11.0	14.0	4.0
31	M	8.0	15.0	14.0	5.0	6.0	6.0	5.0	11.0
32	F	10.0	9.0	11.0	7.0	9.0	7.0	11.0	7.0
33	M	13.0	13.0	5.0	5.0	14.0	2.0	16.0	4.0
34	M	17.0	14.0	10.0	17.0	1.0	14.0	10.0	16.0
35	F	12.0	11.0	7.0	7.0	9.0	5.0	13.0	6.0
36	F	10.0	9.0	14.0	7.0	6.0	7.0	8.0	9.0
37	F	11.0	9.0	6.0	10.0	8.0	4.0	12.0	10.0
38	F	7.0	9.0	10.0	9.0	11.0	6.0	16.0	2.0
39	M	13.0	15.0	14.0	11.0	11.0	12.0	14.0	12.0
40	F	15.0	14.0	13.0	1.0	7.0	7.0	10.0	3.0
41	F	11.0	8.0	8.0	10.0	7.0	6.0	15.0	6.0
42	F	7.0	14.0	10.0	8.0	9.0	4.0	15.0	3.0
43	F	10.0	11.0	10.0	6.0	7.0	9.0	9.0	8.0
44	M	6.0	12.0	8.0	10.0	6.0	3.0	11.0	13.0
45	M	13.0	10.0	7.0	9.0	8.0	5.0	13.0	5.0
46	M	10.0	0.0	6.0	12.0	5.0	13.0	14.0	10.0
47	F	10.0	12.0	11.0	9.0	5.0	5.0	8.0	10.0
48	F	18.0	8.0	21.0	4.0	13.0	0.0	30.0	6.0
49	F	6.0	8.0	16.0	9.0	10.0	3.0	14.0	3.0
50	M	10.0	8.0	1.0	20.0	9.0	7.0	6.0	9.0
