tamano_aula	40
tamano_equipos	5

1	F	8.0	9.0	9.0	9.0	8.0	9.0	9.0	9.0
2	F	11.0	16.0	20.0	11.0	13.0	9.0	10.0	10.0
3	M	11.0	10.0	19.0	2.0	3.0	6.0	7.0	12.0
4	M	9.0	18.0	5.0	8.0	5.0	6.0	11.0	7.0
5	F	6.0	8.0	10.0	3.0	9.0	4.0	19.0	10.0
6	F	10.0	8.0	13.0	15.0	8.0	7.0	3.0	6.0
7	M	14.0	7.0	19.0	16.0	9.0	19.0	10.0	7.0
8	M	10.0	8.0	1.0	20.0	9.0	7.0	6.0	9.0
9	M	9.0	9.0	16.0	8.0	5.0	7.0	5.0	11.0
10	F	12.0	13.0	6.0	7.0	10.0	6.0	11.0	7.0
11	F	12.0	7.0	14.0	6.0	8.0	5.0	9.0	9.0
12	F	8.0	10.0	16.0	11.0	4.0	4.0	14.0	2.0
13	F	12.0	14.0	8.0	5.0	4.0	4.0	13.0	10.0
14	F	8.0	10.0	16.0	3.0	3.0	7.0	13.0	10.0
15	M	7.0	8.0	1.0	11.0	11.0	11.0	14.0	7.0
16	M	12.0	4.0	14.0	5.0	9.0	9.0	11.0	6.0
17	F	6.0	5.0	18.0	17.0	3.0	2.0	5.0	13.0
18	F	3.0	11.0	9.0	11.0	14.0	7.0	10.0	5.0
19	M	6.0	9.0	11.0	11.0	9.0	7.0	8.0	9.0
20	M	8.0	6.0	22.0	7.0	6.0	8.0	7.0	3.0
21	F	12.0	12.0	11.0	6.0	4.0	8.0	8.0	9.0
22	F	14.0	10.0	17.0	6.0	14.0	7.0	24.0	7.0
23	F	3.0	8.0	10.0	8.0	12.0	7.0	9.0	11.0
24	F	7.0	5.0	11.0	7.0	7.0	7.0	22.0	4.0
25	F	11.0	10.0	13.0	13.0	6.0	5.0	9.0	4.0
26	F	15.0	9.0	14.0	15.0	12.0	6.0	9.0	19.0
27	F	9.0	11.0	14.0	5.0	4.0	4.0	12.0	11.0
28	F	15.0	7.0	20.0	4.0	12.0	5.0	5.0	2.0
29	F	23.0	5.0	15.0	9.0	6.0	12.0	17.0	12.0
30	F	13.0	9.0	8.0	4.0	7.0	3.0	15.0	11.0
31	F	30.0	14.0	7.0	16.0	10.0	0.0	9.0	14.0
32	M	12.0	5.0	8.0	6.0	10.0	11.0	14.0	4.0
33	F	2.0	11.0	14.0	7.0	8.0	3.0	15.0	9.0
34	M	11.0	8.0	9.0	9.0	9.0	7.0	11.0	5.0
35	F	10.0	6.0	11.0	6.0	23.0	4.0	31.0	9.0
36	F	8.0	8.0	14.0	8.0	9.0	7.0	6.0	10.0
37	F	8.0	6.0	14.0	8.0	10.0	7.0	10.0	7.0
38	F	9.0	10.0	20.0	10.0	11.0	4.0	21.0	15.0
39	M	10.0	8.0	11.0	5.0	7.0	10.0	13.0	6.0
40	M	11.0	9.0	10.0	8.0	5.0	8.0	6.0	13.0
