tamano_aula	60
tamano_equipos	5

1	M	14.0	7.0	19.0	16.0	9.0	19.0	10.0	7.0
2	F	6.0	14.0	31.0	9.0	9.0	1.0	19.0	11.0
3	F	14.0	15.0	15.0	12.0	8.0	11.0	13.0	11.0
4	M	7.0	9.0	6.0	7.0	14.0	8.0	15.0	4.0
5	F	12.0	9.0	20.0	4.0	8.0	4.0	5.0	8.0
6	F	7.0	15.0	20.0	1.0	2.0	6.0	5.0	14.0
7	F	8.0	8.0	10.0	11.0	10.0	6.0	9.0	8.0
8	F	51.0	13.0	4.0	3.0	4.0	0.0	9.0	16.0
9	F	3.0	8.0	10.0	8.0	12.0	7.0	9.0	11.0
10	M	4.0	7.0	12.0	12.0	9.0	32.0	14.0	10.0
11	F	10.0	5.0	9.0	10.0	9.0	5.0	15.0	7.0
12	M	23.0	14.0	19.0	3.0	3.0	1.0	24.0	13.0
13	M	6.0	11.0	14.0	5.0	3.0	6.0	14.0	11.0
14	F	8.0	10.0	16.0	3.0	3.0	7.0	13.0	10.0
15	F	12.0	12.0	11.0	6.0	4.0	8.0	8.0	9.0
16	F	11.0	8.0	22.0	7.0	3.0	3.0	1.0	15.0
17	M	6.0	10.0	10.0	4.0	7.0	5.0	14.0	14.0
18	F	4.0	27.0	15.0	7.0	0.0	2.0	13.0	2.0
19	F	11.0	9.0	9.0	8.0	10.0	8.0	10.0	7.0
20	F	11.0	16.0	20.0	11.0	13.0	9.0	10.0	10.0
21	M	6.0	7.0	11.0	14.0	0.0	7.0	24.0	0.0
22	F	9.0	9.0	21.0	7.0	7.0	4.0	7.0	4.0
23	F	7.0	6.0	20.0	9.0	3.0	5.0	10.0	12.0
24	M	8.0	6.0	22.0	7.0	6.0	8.0	7.0	3.0
25	M	8.0	9.0	11.0	5.0	6.0	12.0	14.0	5.0
26	F	23.0	7.0	16.0	3.0	12.0	13.0	23.0	3.0
27	M	9.0	16.0	13.0	4.0	1.0	3.0	20.0	4.0
28	M	12.0	7.0	11.0	6.0	3.0	9.0	17.0	5.0
29	M	8.0	8.0	8.0	8.0	6.0	12.0	7.0	11.0
30	M	13.0	14.0	25.0	17.0	3.0	6.0	15.0	8.0
31	M	11.0	7.0	12.0	8.0	3.0	7.0	13.0	10.0
32	F	12.0	9.0	10.0	1.0	8.0	9.0	16.0	3.0
33	F	15.0	7.0	11.0	6.0	7.0	8.0	14.0	2.0
34	F	10.0	10.0	31.0	14.0	3.0	11.0	7.0	13.0
35	M	13.0	10.0	7.0	9.0	8.0	5.0	13.0	5.0
36	F	7.0	9.0	23.0	3.0	6.0	7.0	4.0	11.0
37	F	0.0	13.0	26.0	7.0	5.0	3.0	10.0	6.0
38	F	10.0	4.0	39.0	3.0	3.0	2.0	6.0	3.0
39	M	9.0	8.0	5.0	7.0	8.0	16.0	9.0	8.0
40	F	7.0	11.0	9.0	7.0	10.0	7.0	10.0	9.0
41	F	10.0	8.0	13.0	15.0	8.0	7.0	3.0	6.0
42	F	9.0	10.0	20.0	10.0	11.0	4.0	21.0	15.0
43	F	9.0	11.0	18.0	5.0	4.0	6.0	8.0	9.0
44	F	3.0	8.0	4.0	19.0	10.0	10.0	17.0	0.0
45	M	11.0	9.0	10.0	8.0	5.0	8.0	6.0	13.0
46	F	8.0	9.0	11.0	8.0	9.0	8.0	9.0	8.0
47	F	17.0	11.0	16.0	4.0	6.0	17.0	14.0	14.0
48	F	3.0	11.0	9.0	11.0	14.0	7.0	10.0	5.0
49	M	12.0	16.0	6.0	7.0	2.0	8.0	9.0	10.0
50	M	6.0	8.0	5.0	9.0	9.0	8.0	20.0	5.0
51	F	16.0	12.0	5.0	6.0	10.0	6.0	10.0	4.0
52	M	15.0	11.0	13.0	13.0	11.0	12.0	15.0	10.0
53	F	8.0	24.0	16.0	8.0	9.0	7.0	16.0	11.0
54	F	11.0	8.0	15.0	3.0	8.0	4.0	18.0	3.0
55	F	7.0	11.0	7.0	5.0	3.0	5.0	23.0	9.0
56	M	11.0	13.0	16.0	13.0	10.0	8.0	16.0	12.0
57	F	4.0	9.0	11.0	13.0	9.0	10.0	9.0	5.0
58	F	8.0	5.0	17.0	6.0	3.0	2.0	22.0	7.0
59	F	16.0	6.0	7.0	4.0	3.0	6.0	11.0	17.0
60	F	12.0	14.0	8.0	5.0	4.0	4.0	13.0	10.0
