tamano_aula	60
tamano_equipos	5

1	M	8.0	9.0	10.0	5.0	8.0	5.0	16.0	9.0
2	F	8.0	7.0	17.0	6.0	4.0	4.0	7.0	17.0
3	M	19.0	4.0	12.0	8.0	3.0	7.0	9.0	8.0
4	F	51.0	13.0	4.0	3.0	4.0	0.0	9.0	16.0
5	F	1.0	21.0	30.0	1.0	16.0	4.0	23.0	3.0
6	M	4.0	7.0	12.0	12.0	9.0	32.0	14.0	10.0
7	F	0.0	5.0	19.0	5.0	20.0	14.0	0.0	6.0
8	M	8.0	8.0	8.0	8.0	6.0	12.0	7.0	11.0
9	F	7.0	7.0	13.0	6.0	8.0	7.0	9.0	12.0
10	F	11.0	8.0	15.0	3.0	8.0	4.0	18.0	3.0
11	F	10.0	9.0	13.0	8.0	4.0	8.0	11.0	7.0
12	F	11.0	9.0	12.0	9.0	5.0	7.0	8.0	9.0
13	M	9.0	5.0	9.0	9.0	8.0	6.0	11.0	13.0
14	F	7.0	15.0	20.0	1.0	2.0	6.0	5.0	14.0
15	F	15.0	10.0	7.0	6.0	6.0	6.0	10.0	12.0
16	M	6.0	9.0	11.0	11.0	9.0	7.0	8.0	9.0
17	M	11.0	8.0	18.0	20.0	9.0	12.0	12.0	9.0
18	F	14.0	15.0	15.0	12.0	8.0	11.0	13.0	11.0
19	M	10.0	12.0	10.0	9.0	5.0	6.0	10.0	8.0
20	F	9.0	11.0	12.0	6.0	4.0	7.0	14.0	7.0
21	M	14.0	16.0	20.0	4.0	9.0	4.0	27.0	6.0
22	M	13.0	7.0	24.0	17.0	3.0	17.0	9.0	10.0
23	M	9.0	16.0	13.0	4.0	1.0	3.0	20.0	4.0
24	M	11.0	13.0	16.0	13.0	10.0	8.0	16.0	12.0
25	F	12.0	7.0	14.0	6.0	8.0	5.0	9.0	9.0
26	F	9.0	11.0	9.0	9.0	11.0	9.0	7.0	6.0
27	M	11.0	15.0	10.0	7.0	6.0	7.0	7.0	7.0
28	M	9.0	10.0	13.0	9.0	6.0	5.0	10.0	8.0
29	F	11.0	8.0	22.0	7.0	3.0	3.0	1.0	15.0
30	F	11.0	7.0	15.0	5.0	4.0	4.0	17.0	7.0
31	M	6.0	7.0	11.0	14.0	0.0	7.0	24.0	0.0
32	F	12.0	18.0	12.0	2.0	0.0	5.0	6.0	14.0
33	F	12.0	9.0	13.0	5.0	5.0	6.0	11.0	9.0
34	F	10.0	18.0	14.0	8.0	1.0	4.0	11.0	5.0
35	M	10.0	0.0	6.0	12.0	5.0	13.0	14.0	10.0
36	F	7.0	11.0	7.0	5.0	3.0	5.0	23.0	9.0
37	M	8.0	6.0	22.0	7.0	6.0	8.0	7.0	3.0
38	M	5.0	11.0	9.0	13.0	8.0	6.0	13.0	5.0
39	F	13.0	20.0	13.0	10.0	11.0	21.0	11.0	0.0
40	F	8.0	6.0	14.0	8.0	10.0	7.0	10.0	7.0
41	M	14.0	13.0	12.0	4.0	4.0	9.0	10.0	4.0
42	F	11.0	8.0	8.0	10.0	7.0	6.0	15.0	6.0
43	F	10.0	10.0	9.0	7.0	9.0	9.0	9.0	7.0
44	M	8.0	15.0	14.0	5.0	6.0	6.0	5.0	11.0
45	F	9.0	11.0	25.0	5.0	3.0	7.0	2.0	8.0
46	F	3.0	8.0	10.0	8.0	12.0	7.0	9.0	11.0
47	M	17.0	14.0	10.0	17.0	1.0	14.0	10.0	16.0
48	F	4.0	9.0	22.0	7.0	29.0	10.0	13.0	6.0
49	F	11.0	19.0	16.0	10.0	7.0	9.0	17.0	11.0
50	F	12.0	18.0	23.0	8.0	5.0	8.0	10.0	15.0
51	F	6.0	10.0	37.0	6.0	4.0	3.0	14.0	20.0
52	F	9.0	11.0	18.0	5.0	4.0	6.0	8.0	9.0
53	F	7.0	10.0	12.0	6.0	9.0	7.0	13.0	6.0
54	M	7.0	3.0	12.0	2.0	10.0	5.0	22.0	9.0
55	M	10.0	10.0	14.0	5.0	7.0	4.0	14.0	6.0
56	F	8.0	7.0	8.0	12.0	5.0	12.0	8.0	8.0
57	M	15.0	11.0	6.0	7.0	4.0	5.0	15.0	6.0
58	F	8.0	5.0	17.0	6.0	3.0	2.0	22.0	7.0
59	F	11.0	11.0	10.0	7.0	5.0	6.0	13.0	7.0
60	F	8.0	10.0	16.0	11.0	4.0	4.0	14.0	2.0
