tamano_aula	40
tamano_equipos	5

1	F	9.0	8.0	11.0	10.0	7.0	7.0	11.0	7.0
2	F	5.0	7.0	2.0	14.0	7.0	10.0	14.0	11.0
3	F	11.0	14.0	20.0	9.0	9.0	14.0	17.0	6.0
4	M	5.0	11.0	13.0	7.0	8.0	6.0	10.0	10.0
5	M	6.0	9.0	11.0	11.0	9.0	7.0	8.0	9.0
6	M	8.0	9.0	10.0	5.0	8.0	5.0	16.0	9.0
7	M	6.0	14.0	4.0	9.0	10.0	9.0	18.0	0.0
8	M	8.0	16.0	7.0	16.0	10.0	3.0	9.0	1.0
9	F	2.0	11.0	14.0	7.0	8.0	3.0	15.0	9.0
10	F	11.0	7.0	15.0	5.0	4.0	4.0	17.0	7.0
11	F	7.0	4.0	12.0	9.0	7.0	9.0	15.0	6.0
12	M	7.0	16.0	10.0	12.0	1.0	10.0	10.0	5.0
13	F	14.0	10.0	17.0	6.0	14.0	7.0	24.0	7.0
14	M	12.0	14.0	14.0	11.0	11.0	12.0	14.0	12.0
15	F	9.0	12.0	11.0	6.0	5.0	1.0	15.0	11.0
16	F	8.0	7.0	17.0	5.0	11.0	5.0	11.0	7.0
17	F	9.0	10.0	20.0	10.0	11.0	4.0	21.0	15.0
18	F	9.0	11.0	14.0	5.0	4.0	4.0	12.0	11.0
19	F	9.0	11.0	11.0	4.0	8.0	7.0	16.0	4.0
20	F	15.0	14.0	13.0	1.0	7.0	7.0	10.0	3.0
21	F	8.0	9.0	9.0	9.0	8.0	9.0	9.0	9.0
22	F	6.0	10.0	17.0	15.0	2.0	1.0	8.0	11.0
23	M	11.0	10.0	23.0	13.0	11.0	14.0	13.0	4.0
24	F	12.0	9.0	20.0	4.0	8.0	4.0	5.0	8.0
25	F	18.0	8.0	21.0	4.0	13.0	0.0	30.0	6.0
26	M	11.0	8.0	6.0	9.0	10.0	11.0	9.0	6.0
27	F	7.0	11.0	20.0	7.0	6.0	5.0	6.0	8.0
28	F	16.0	3.0	16.0	2.0	4.0	9.0	9.0	10.0
29	F	8.0	6.0	14.0	8.0	10.0	7.0	10.0	7.0
30	M	12.0	4.0	14.0	5.0	9.0	9.0	11.0	6.0
31	F	9.0	11.0	9.0	9.0	11.0	9.0	7.0	6.0
32	M	10.0	9.0	10.0	3.0	6.0	8.0	11.0	13.0
33	F	12.0	7.0	14.0	6.0	8.0	5.0	9.0	9.0
34	F	7.0	6.0	20.0	9.0	3.0	5.0	10.0	12.0
35	M	5.0	10.0	15.0	5.0	0.0	35.0	0.0	0.0
36	F	17.0	0.0	10.0	26.0	7.0	10.0	7.0	22.0
37	F	10.0	7.0	9.0	14.0	10.0	8.0	10.0	2.0
38	F	3.0	8.0	4.0	19.0	10.0	10.0	17.0	0.0
39	F	7.0	7.0	18.0	3.0	7.0	4.0	13.0	11.0
40	M	12.0	5.0	13.0	12.0	6.0	8.0	9.0	5.0
