tamano_aula	40
tamano_equipos	5

1	M	11.0	11.0	14.0	6.0	2.0	5.0	14.0	7.0
2	F	11.0	11.0	10.0	7.0	5.0	6.0	13.0	7.0
3	F	5.0	6.0	22.0	6.0	7.0	5.0	14.0	6.0
4	F	8.0	8.0	14.0	8.0	9.0	7.0	6.0	10.0
5	M	12.0	4.0	14.0	5.0	9.0	9.0	11.0	6.0
6	M	11.0	7.0	12.0	8.0	3.0	7.0	13.0	10.0
7	F	5.0	25.0	13.0	10.0	8.0	8.0	18.0	12.0
8	F	5.0	7.0	15.0	11.0	6.0	7.0	5.0	12.0
9	F	3.0	12.0	15.0	6.0	9.0	6.0	16.0	3.0
10	F	11.0	4.0	20.0	1.0	5.0	6.0	11.0	12.0
11	M	5.0	8.0	13.0	14.0	6.0	6.0	12.0	6.0
12	F	7.0	6.0	20.0	9.0	3.0	5.0	10.0	12.0
13	F	3.0	8.0	10.0	8.0	12.0	7.0	9.0	11.0
14	F	15.0	9.0	14.0	15.0	12.0	6.0	9.0	19.0
15	F	9.0	10.0	20.0	10.0	11.0	4.0	21.0	15.0
16	M	10.0	10.0	13.0	1.0	11.0	2.0	16.0	7.0
17	F	8.0	10.0	12.0	7.0	10.0	5.0	11.0	7.0
18	F	7.0	7.0	15.0	13.0	3.0	7.0	7.0	10.0
19	F	10.0	9.0	12.0	4.0	11.0	2.0	19.0	3.0
20	M	13.0	14.0	25.0	17.0	3.0	6.0	15.0	8.0
21	F	7.0	11.0	12.0	9.0	6.0	3.0	17.0	5.0
22	M	6.0	14.0	12.0	2.0	8.0	7.0	18.0	4.0
23	M	14.0	7.0	8.0	6.0	12.0	13.0	10.0	0.0
24	F	18.0	4.0	11.0	8.0	7.0	12.0	8.0	2.0
25	M	8.0	12.0	8.0	7.0	9.0	6.0	14.0	6.0
26	F	1.0	21.0	30.0	1.0	16.0	4.0	23.0	3.0
27	M	12.0	16.0	6.0	7.0	2.0	8.0	9.0	10.0
28	F	15.0	13.0	6.0	5.0	10.0	6.0	24.0	21.0
29	M	6.0	8.0	5.0	9.0	9.0	8.0	20.0	5.0
30	F	12.0	18.0	23.0	8.0	5.0	8.0	10.0	15.0
31	F	8.0	17.0	15.0	4.0	4.0	3.0	12.0	6.0
32	M	8.0	9.0	10.0	5.0	8.0	5.0	16.0	9.0
33	F	10.0	9.0	11.0	7.0	9.0	7.0	11.0	7.0
34	F	6.0	18.0	7.0	6.0	6.0	8.0	18.0	1.0
35	F	9.0	11.0	12.0	6.0	4.0	7.0	14.0	7.0
36	M	9.0	10.0	13.0	9.0	6.0	5.0	10.0	8.0
37	F	2.0	15.0	25.0	1.0	3.0	2.0	16.0	6.0
38	M	11.0	8.0	9.0	9.0	9.0	7.0	11.0	5.0
39	F	11.0	10.0	13.0	13.0	6.0	5.0	9.0	4.0
40	F	14.0	7.0	14.0	4.0	7.0	8.0	10.0	6.0
