tamano_aula	40
tamano_equipos	5

1	M	15.0	11.0	13.0	13.0	11.0	12.0	15.0	10.0
2	F	9.0	6.0	12.0	6.0	7.0	8.0	15.0	7.0
3	F	10.0	7.0	9.0	14.0	10.0	8.0	10.0	2.0
4	F	9.0	9.0	21.0	7.0	7.0	4.0	7.0	4.0
5	M	14.0	7.0	8.0	6.0	12.0	13.0	10.0	0.0
6	F	14.0	7.0	14.0	4.0	7.0	8.0	10.0	6.0
7	M	11.0	13.0	16.0	13.0	10.0	8.0	16.0	12.0
8	M	13.0	10.0	7.0	9.0	8.0	5.0	13.0	5.0
9	M	9.0	5.0	9.0	9.0	8.0	6.0	11.0	13.0
10	F	12.0	8.0	17.0	4.0	6.0	4.0	7.0	12.0
11	M	8.0	6.0	22.0	7.0	6.0	8.0	7.0	3.0
12	F	16.0	6.0	7.0	4.0	3.0	6.0	11.0	17.0
13	F	8.0	7.0	17.0	5.0	11.0	5.0	11.0	7.0
14	F	17.0	11.0	16.0	4.0	6.0	17.0	14.0	14.0
15	F	16.0	3.0	16.0	2.0	4.0	9.0	9.0	10.0
16	M	15.0	9.0	5.0	7.0	5.0	8.0	14.0	7.0
17	F	9.0	11.0	11.0	4.0	8.0	7.0	16.0	4.0
18	M	8.0	10.0	17.0	8.0	8.0	8.0	5.0	6.0
19	M	5.0	8.0	13.0	14.0	6.0	6.0	12.0	6.0
20	F	11.0	7.0	15.0	5.0	4.0	4.0	17.0	7.0
21	M	10.0	4.0	9.0	8.0	8.0	7.0	18.0	6.0
22	F	6.0	8.0	10.0	3.0	9.0	4.0	19.0	10.0
23	F	10.0	5.0	9.0	10.0	9.0	5.0	15.0	7.0
24	F	8.0	7.0	21.0	8.0	2.0	7.0	11.0	6.0
25	F	2.0	21.0	34.0	0.0	2.0	0.0	5.0	6.0
26	F	0.0	13.0	26.0	7.0	5.0	3.0	10.0	6.0
27	F	11.0	10.0	13.0	13.0	6.0	5.0	9.0	4.0
28	F	8.0	7.0	13.0	7.0	10.0	9.0	12.0	4.0
29	M	11.0	10.0	19.0	2.0	3.0	6.0	7.0	12.0
30	M	12.0	7.0	11.0	6.0	3.0	9.0	17.0	5.0
31	M	8.0	15.0	14.0	5.0	6.0	6.0	5.0	11.0
32	F	9.0	17.0	16.0	13.0	11.0	7.0	16.0	11.0
33	F	1.0	21.0	30.0	1.0	16.0	4.0	23.0	3.0
34	F	6.0	5.0	11.0	14.0	9.0	8.0	10.0	7.0
35	F	6.0	8.0	16.0	9.0	10.0	3.0	14.0	3.0
36	M	7.0	10.0	15.0	4.0	6.0	11.0	6.0	11.0
37	F	0.0	5.0	19.0	5.0	20.0	14.0	0.0	6.0
38	F	7.0	6.0	20.0	9.0	3.0	5.0	10.0	12.0
39	F	12.0	12.0	11.0	6.0	4.0	8.0	8.0	9.0
40	F	12.0	9.0	20.0	4.0	8.0	4.0	5.0	8.0
